"","ENCFF002CXC","ENCFF002DDJ","ENCFF004WYV","ENCFF010UHD","ENCFF019PEL","ENCFF030HWZ","ENCFF043YZF","ENCFF058NMZ","ENCFF076YZO","ENCFF083YCQ","ENCFF085HTY","ENCFF106DAY","ENCFF126BCK","ENCFF144PPR","ENCFF150VTD","ENCFF182QDI","ENCFF213EPU","ENCFF228PSB","ENCFF231TGQ","ENCFF232KAH","ENCFF237UAN","ENCFF249EZR","ENCFF255EOB","ENCFF257RYT","ENCFF272ULO","ENCFF284LRP","ENCFF300XUA","ENCFF312RFN","ENCFF315YAF","ENCFF328XKC","ENCFF337DKJ","ENCFF352HGW","ENCFF380FJL","ENCFF384YDT","ENCFF388AJH","ENCFF392MUM","ENCFF422BXE","ENCFF422NGZ","ENCFF423EMU","ENCFF426DUB","ENCFF429XKT","ENCFF465JKF","ENCFF471ZTZ","ENCFF475TQE","ENCFF482CEV","ENCFF493ABN","ENCFF495MHZ","ENCFF497XOD","ENCFF502KHR","ENCFF507MGL","ENCFF517YCC","ENCFF557DSM","ENCFF558DSF","ENCFF558JBX","ENCFF558VPP","ENCFF564WEB","ENCFF573DRR","ENCFF577UJR","ENCFF580QGA","ENCFF583CIY","ENCFF602OKQ","ENCFF613RNG","ENCFF632NQI","ENCFF638YFC","ENCFF659WAF","ENCFF664XPS","ENCFF676NPW","ENCFF696KPD","ENCFF699ZII","ENCFF710IEF","ENCFF732HOE","ENCFF738TKN","ENCFF772HOY","ENCFF784FIE","ENCFF786WZD","ENCFF799HIG","ENCFF804ABO","ENCFF809MSQ","ENCFF812QPN","ENCFF828JWK","ENCFF833FCO","ENCFF835KAT","ENCFF895QLA","ENCFF911VSD","ENCFF917COW","ENCFF929YBC","ENCFF944GZI","ENCFF948TXN","ENCFF958KNK","ENCFF968KBN","ENCFF990CFV","ENCFF992QZV","ENCFF998YJY"
"175","0.4288968","0.5781441","0.6920202","0.5381479","0.8129569","0.8474758","0.6203704","0.8333687","0.8517044","0.6347353","0.6007511","0.5870748","0.6997088","0.781308","0.7008734","0.7353716","0.6983558","0.3778621","0.6620349","0.6736257","0.5824767","0.7539357","0.6149169","0.5891478","0.3653631","0.5022015","0.8342731","0.7597924","0.7435347","0.7186458","0.5855782","0.6293806","0.7358368","0.6609472","0.521576","0.6948623","0.7872573","0.707085","0.5242141","0.6253974","0.4213127","0.7140221","0.5593382","0.6763141","0.5244483","0.739162","0.5033838","0.4888365","0.6425825","0.5794774","0.5051044","0.8250528","0.4662379","0.6796033","0.6536689","0.7304367","0.7426388","0.518546","0.6367865","0.6083289","0.6968433","0.5255462","0.5357069","0.7428614","0.579504","0.5921563","0.5935443","0.5485125","0.5408147","0.4126789","0.5990363","0.5645555","0.6418842","0.5212323","0.7217391","0.718217","0.7386001","0.7431824","0.4503616","0.40164","0.7800215","0.4485714","0.5940094","0.4310021","0.7915919","0.5470196","0.5830836","0.6802248","0.4593162","0.4186987","0.8337089","0.7392975","0.7135979"
"176","0.4282756","0.5776586","0.6920858","0.5378303","0.8119486","0.8472073","0.6197917","0.8334395","0.8510988","0.634352","0.6001765","0.5866071","0.6988099","0.7812152","0.7008734","0.7348708","0.6978774","0.3778164","0.6614461","0.673118","0.5820417","0.7530801","0.6140143","0.5887414","0.3654493","0.5009587","0.8334005","0.7607362","0.7436477","0.7180787","0.5845945","0.6288407","0.7346778","0.6608297","0.521576","0.6943994","0.7875308","0.7062171","0.5208156","0.6240883","0.4210322","0.7131951","0.5592188","0.6757949","0.524205","0.7386691","0.5022558","0.4881469","0.6412533","0.5783488","0.5047903","0.8242854","0.4648204","0.678944","0.6527061","0.7295909","0.7420798","0.5163205","0.6361082","0.6091197","0.6961532","0.5245462","0.5347484","0.7423542","0.5790481","0.5911022","0.5930033","0.5473165","0.5397896","0.4135068","0.5978317","0.5640634","0.6407491","0.5203997","0.7211781","0.7173015","0.7378495","0.7430459","0.4498795","0.4010366","0.7795797","0.4481385","0.5933756","0.4310905","0.7909113","0.5465427","0.5815851","0.6800443","0.4594333","0.4182041","0.8337089","0.7390108","0.7135979"
"177","0.4274473","0.5770111","0.6915612","0.5369831","0.8124527","0.8472073","0.6188272","0.8323074","0.8504932","0.6338642","0.6000739","0.5862245","0.6983065","0.7804731","0.6992358","0.7345018","0.696562","0.3777935","0.6620349","0.6724623","0.5819873","0.7523956","0.6142518","0.5875898","0.3657296","0.5003906","0.8331991","0.7602643","0.7425184","0.7176785","0.5846154","0.6279081","0.7343069","0.6609472","0.5218603","0.6942259","0.7872573","0.705416","0.5216653","0.6246493","0.4206222","0.7127179","0.5590396","0.6747567","0.5230235","0.7378908","0.5021231","0.4872848","0.6405412","0.5783488","0.5043191","0.8229426","0.4644401","0.6787147","0.6527749","0.728839","0.7415207","0.5155786","0.6354298","0.6107011","0.695463","0.5239802","0.534543","0.7420558","0.5779085","0.5906061","0.5924624","0.547765","0.5387645","0.4135305","0.5959387","0.5633426","0.6401816","0.5212323","0.7200561","0.7169614","0.7369112","0.7423634","0.4494345","0.4009902","0.7786963","0.4471861","0.5928644","0.4308253","0.7903854","0.5452551","0.5822511","0.6793226","0.4590487","0.4178601","0.8350608","0.7386093","0.713491"
"178","0.4268779","0.5762249","0.6911678","0.5365595","0.8124527","0.8472073","0.6182485","0.8318121","0.8497145","0.6323309","0.5998892","0.586182","0.6984504","0.7800557","0.6989629","0.7334475","0.695725","0.3775193","0.6625059","0.6719547","0.5805732","0.7501711","0.6141093","0.5864382","0.3657511","0.4996804","0.8324607","0.7593204","0.7419537","0.7171448","0.5839874","0.6275645","0.7336115","0.6610648","0.5218603","0.6938787","0.7853432","0.7049987","0.5216653","0.6233402","0.4205144","0.7124634","0.5586215","0.6739779","0.5221894","0.7375535","0.5019241","0.4870262","0.6397816","0.5787829","0.5046333","0.82371","0.4640252","0.6782561","0.6524311","0.7281812","0.7405889","0.5163205","0.6354298","0.6112283","0.6947128","0.5230557","0.5348168","0.740743","0.57686","0.589397","0.5927328","0.5470175","0.5383329","0.4132466","0.5955085","0.5627098","0.6413167","0.5203997","0.7206171","0.7156534","0.7365359","0.7419813","0.4494345","0.4012687","0.7783177","0.4465801","0.5923329","0.4304055","0.7900761","0.544969","0.5812521","0.6787555","0.4590487","0.4182256","0.8337089","0.7376918","0.712849"
"179","0.4265155","0.5755313","0.6903154","0.5363478","0.8096799","0.8480129","0.6174769","0.8305385","0.849628","0.6318779","0.5999097","0.5855867","0.697156","0.7791744","0.6970524","0.732894","0.6944096","0.3770166","0.6610928","0.6707913","0.5799206","0.7503422","0.6131116","0.5865059","0.3654709","0.4991123","0.8319237","0.7593204","0.7417278","0.7165444","0.5829199","0.6276136","0.7331015","0.6604771","0.5220877","0.6931844","0.7850697","0.7047317","0.5220901","0.621657","0.4200613","0.7115409","0.5586812","0.673329","0.5217376","0.7372681","0.5017582","0.4868538","0.6398291","0.5789565","0.503848","0.8239018","0.46323","0.6774822","0.652156","0.7268968","0.7394707","0.5170623","0.6351391","0.6096468","0.6937226","0.5219237","0.5342006","0.7397882","0.5764041","0.5884979","0.5915607","0.54627","0.5381171","0.4133176","0.594476","0.5621298","0.6390465","0.520816","0.7217391","0.7151826","0.7350347","0.7412715","0.4489153","0.401377","0.7781284","0.4451082","0.5914741","0.4300298","0.7900761","0.5440629","0.5805861","0.6781369","0.4586141","0.4182041","0.8337089","0.7374624","0.712849"
"180","0.4258425","0.5746526","0.6894302","0.5357124","0.8086715","0.8485499","0.6174769","0.8294771","0.8491954","0.6314597","0.5996429","0.5844388","0.6965088","0.7781076","0.6956878","0.7325778","0.6936024","0.3768795","0.6610928","0.6697972","0.5798118","0.75","0.6126366","0.5854898","0.3661607","0.4982246","0.8313196","0.7569608","0.7411632","0.7161441","0.582585","0.6269756","0.7331015","0.6604771","0.5218603","0.6931266","0.7856166","0.7042143","0.5214528","0.6205349","0.4199965","0.7110001","0.5578451","0.673329","0.5218766","0.7367233","0.5008294","0.4857332","0.6394493","0.5786093","0.5032197","0.8219835","0.462573","0.6765937","0.6510556","0.725957","0.7383526","0.5163205","0.6340731","0.6093832","0.6934226","0.5209992","0.5340637","0.7394301","0.5748541","0.5880329","0.5910197","0.5464195","0.537038","0.4137197","0.5930133","0.5617255","0.6413167","0.5199833","0.7211781","0.7146594","0.7339088","0.7407529","0.4478398","0.4014543","0.7775604","0.4458009","0.5906359","0.4297426","0.789643","0.5440629","0.5790876","0.6776214","0.4578116","0.417516","0.8323569","0.7366308","0.7122071"
"181","0.4255837","0.5740283","0.6888729","0.5350241","0.8084195","0.8474758","0.6163194","0.8290526","0.8486762","0.6310067","0.5991094","0.583716","0.6960774","0.7771336","0.6951419","0.7319979","0.6929746","0.3770851","0.6607395","0.6693953","0.5801925","0.74846","0.6119715","0.5855575","0.3669153","0.4980115","0.8305813","0.7569608","0.741502","0.7156771","0.5814338","0.6259939","0.7325452","0.6598895","0.521576","0.6924323","0.7847963","0.7035467","0.5212404","0.6194128","0.4200397","0.7111274","0.5570686","0.6731992","0.5211816","0.7360228","0.499801","0.4853021","0.6385948","0.578262","0.5025915","0.820257","0.4626768","0.6759344","0.6500241","0.7252052","0.7376072","0.5148368","0.6338793","0.6080654","0.6926424","0.5199049","0.5329682","0.7382664","0.5741703","0.5873508","0.5898476","0.5467185","0.5366064","0.4140035","0.5927551","0.5613212","0.6418842","0.5203997","0.7203366","0.7137439","0.7333458","0.740125","0.4471352","0.4015936","0.7770556","0.4467532","0.5900838","0.4295658","0.788715","0.5430615","0.5782551","0.6773894","0.4578952","0.4165699","0.8332582","0.7359713","0.7119932"
"182","0.4247554","0.5733114","0.6888073","0.5345476","0.8081674","0.8466702","0.617091","0.8279205","0.8484167","0.6302052","0.5989041","0.5832058","0.6949987","0.7763915","0.6951419","0.731708","0.6917788","0.3771765","0.6599152","0.6687396","0.5804645","0.7496578","0.611734","0.5839995","0.36698","0.4975854","0.8299772","0.7546012","0.7407115","0.7154103","0.5813501","0.6249141","0.7323598","0.6589493","0.5210643","0.6922587","0.7850697","0.7025953","0.5212404","0.6192257","0.4204281","0.7099504","0.5567103","0.6712524","0.5206603","0.7351148","0.4983745","0.4849861","0.6381676","0.5767862","0.504005","0.8192979","0.461847","0.6757051","0.6496802","0.7244847","0.7376072","0.5126113","0.6339762","0.6080654","0.6912621","0.5194521","0.5324889","0.7377294","0.573988","0.5862657","0.5899378","0.5470922","0.5360669","0.4138616","0.5915505","0.5610927","0.6424518","0.5212323","0.7208976","0.7130114","0.7325952","0.7391696","0.4467643","0.4017638","0.7761721","0.4469264","0.5893478","0.4290797","0.7876013","0.5422031","0.5782551","0.6766677","0.4577614","0.4165054","0.8319063","0.7355699","0.7118862"
"183","0.4238753","0.5726409","0.6886434","0.535077","0.8076632","0.8458647","0.6161265","0.8277082","0.8472054","0.6290553","0.5984732","0.582483","0.6941358","0.7759276","0.6926856","0.7310227","0.6908819","0.3767881","0.6590909","0.6684857","0.5806276","0.7498289","0.6116865","0.5828479","0.3669584","0.4968397","0.8291046","0.7536574","0.7405985","0.7145097","0.5807221","0.6237852","0.7321743","0.6582442","0.5208369","0.6918537","0.7850697","0.7016273","0.5203908","0.6188517","0.4202555","0.7096641","0.5559338","0.6689163","0.5207993","0.7343884","0.4983081","0.4850435","0.637408","0.5761785","0.5036909","0.8189143","0.4610518","0.6750459","0.6479609","0.7236702","0.7379799","0.5133531","0.6332978","0.6075382","0.690902","0.5186031","0.5318042","0.736506","0.5729395","0.5853666","0.5897575","0.5466437","0.5352576","0.4139799","0.5906901","0.5612509","0.6413167","0.5212323","0.7203366","0.7120958","0.7322199","0.7384326","0.446171","0.4017792","0.7751625","0.4461472","0.5888775","0.4285714","0.7870754","0.541774","0.5772561","0.6761264","0.4576277","0.4157098","0.8319063","0.7351398","0.7115652"
"184","0.4236683","0.5725946","0.6878565","0.5343358","0.8071591","0.8447905","0.6145833","0.8267884","0.8468593","0.6282887","0.5979601","0.5816752","0.6933808","0.7747681","0.691321","0.7300738","0.6900149","0.3766738","0.6595619","0.6678935","0.5806276","0.7488022","0.6114489","0.5819672","0.3668722","0.4969107","0.8282991","0.7527135","0.7399209","0.7138759","0.5803035","0.6231471","0.7318498","0.6582442","0.5199272","0.6915066","0.7850697","0.7009096","0.5197536","0.6190387","0.4202555","0.7091551","0.5555157","0.6698248","0.520417","0.733662","0.4981091","0.4847275","0.6368858","0.5755708","0.5022774","0.8185306","0.4605331","0.6747592","0.6476171","0.723263","0.7370481","0.5118694","0.6319411","0.6083289","0.6900918","0.5180748","0.531051","0.7357899","0.5726204","0.5847776","0.5897575","0.5476155","0.5335312","0.4141218","0.5887971","0.5609169","0.6401816","0.5237302","0.7203366","0.7115204","0.731094","0.7375863","0.4456889","0.4019494","0.7747208","0.4450216","0.5882642","0.4283505","0.7867661","0.5414402","0.5760906","0.6755851","0.45731","0.4156238","0.8301037","0.7340502","0.7106023"
"185","0.4228918","0.5716235","0.6870041","0.5348123","0.8058987","0.8426423","0.6124614","0.8269299","0.8465998","0.627069","0.5973035","0.5805272","0.6930212","0.7741651","0.6918668","0.7293358","0.6892975","0.3769937","0.6590909","0.6675339","0.5799206","0.7486311","0.6106413","0.5821027","0.3666782","0.4963781","0.8277621","0.7527135","0.7394692","0.7135757","0.5797384","0.6230981","0.7305053","0.6577741","0.5201546","0.6909859","0.7853432","0.700025","0.517842","0.6177296","0.4203633","0.7088052","0.5549782","0.667878","0.52","0.733195","0.4976115","0.4840091","0.6366959","0.5753104","0.5010209","0.8189143","0.4602565","0.6746732","0.6463792","0.7219472","0.7363026","0.5118694","0.630972","0.6083289","0.6893717","0.5173767","0.531051","0.7355512","0.5728939","0.5838475","0.5897575","0.5470922","0.5328837","0.4139799","0.5883669","0.5600907","0.6413167","0.5237302","0.7200561","0.7106571","0.7301558","0.7369039","0.4454663","0.4016245","0.7735218","0.4451082","0.587753","0.4283505","0.7859927","0.5405818","0.5755911","0.6746572","0.457076","0.4154733","0.8273997","0.7337348","0.7102814"
"186","0.4229435","0.5713229","0.6858239","0.5345476","0.8051424","0.8426423","0.6122685","0.8262223","0.8459941","0.6267554","0.5967083","0.580017","0.6923741","0.7738868","0.6902293","0.7285451","0.6886697","0.3767424","0.6583844","0.6668782","0.579268","0.7464066","0.6098337","0.5812221","0.3668291","0.4963071","0.8272923","0.7527135","0.7403727","0.7132422","0.5794453","0.6222146","0.730459","0.6569515","0.5199272","0.6905809","0.7842494","0.6992072","0.5191164","0.6166074","0.4201692","0.7082326","0.5543809","0.6677482","0.520139","0.7324685","0.4971139","0.4831758","0.6363636","0.574529","0.5010209","0.8181469","0.4596688","0.6738707","0.646448","0.7211014","0.7361163","0.5118694","0.6301967","0.6083289","0.6883214","0.5167352","0.5306402","0.7347456","0.5717086","0.5831344","0.5892165","0.5464942","0.5318586","0.4139799","0.5880227","0.5598622","0.6401816","0.5224813","0.7203366","0.7100031","0.7299681","0.7360304","0.4455034","0.4018566","0.7725753","0.4438961","0.587753","0.4280853","0.7847862","0.5404864","0.5755911","0.6740901","0.4561899","0.4147852","0.8269491","0.7330466","0.7104953"
"187","0.422167","0.5707217","0.6853649","0.5338063","0.8028737","0.8423738","0.6128472","0.8257978","0.8455615","0.6260585","0.5962568","0.5791667","0.6915112","0.7733302","0.6888646","0.7276753","0.6875635","0.3762397","0.6577956","0.6663917","0.5788329","0.7460643","0.6089786","0.5802059","0.3663763","0.4957389","0.8264868","0.7531855","0.7403727","0.7127418","0.578922","0.6217238","0.7300881","0.6564814","0.5203821","0.6903495","0.7828821","0.6986731","0.5184792","0.6171685","0.4204281","0.7074373","0.553485","0.6670993","0.519861","0.7316643","0.4970475","0.482716","0.6363162","0.5740082","0.5011779","0.8171878","0.4595305","0.6731254","0.6453476","0.7202243","0.7359299","0.5096439","0.6295184","0.6080654","0.6877513","0.5161503","0.5299555","0.7341489","0.5707969","0.5823903","0.5890362","0.5458962","0.5312652","0.4131047","0.5876785","0.55937","0.6407491","0.5203997","0.7197756","0.7094276","0.7297804","0.7354571","0.4448359","0.4021041","0.7716918","0.4442424","0.5870783","0.4280632","0.7836417","0.5391035","0.5744256","0.6733168","0.4560395","0.4146992","0.828301","0.7323297","0.7107093"
"188","0.4226847","0.5704442","0.6848731","0.5326415","0.8048903","0.8404941","0.6126543","0.8255855","0.8451289","0.6258494","0.5957438","0.5790391","0.690828","0.7729592","0.6877729","0.7270691","0.6869955","0.3762397","0.6568535","0.6657571","0.5784522","0.7452088","0.608171","0.5805446","0.3662039","0.4944961","0.8260169","0.7517697","0.7400339","0.7118079","0.5784825","0.6209385","0.7288363","0.6556587","0.5198135","0.6899445","0.7837025","0.698139","0.5182668","0.6173555","0.4202339","0.7063558","0.5536045","0.6680078","0.519305","0.7307044","0.4967821","0.4825149","0.6358414","0.5741818","0.501335","0.8171878","0.4589081","0.6724089","0.6443848","0.7196291","0.7351845","0.5081602","0.6294215","0.6083289","0.6868511","0.51549","0.5286546","0.7336715","0.5702042","0.5817083","0.5880444","0.5458215","0.5300782","0.4135541","0.5867321","0.5588427","0.6396141","0.5203997","0.7183731","0.7089829","0.7284669","0.7347747","0.444465","0.4020732","0.7705559","0.4439827","0.5862605","0.4276434","0.7832086","0.5387697","0.5737596","0.6730075","0.4560896","0.4143121","0.8278504","0.7316416","0.7095325"
"189","0.4224258","0.5701205","0.6842174","0.532165","0.8036299","0.83942","0.611304","0.825444","0.8445233","0.6252918","0.5950871","0.5784439","0.6901449","0.7723562","0.6864083","0.7267791","0.6864574","0.3764682","0.6562647","0.6649957","0.5782346","0.7445243","0.6076485","0.5800027","0.3660961","0.4943186","0.8251443","0.7512978","0.7383399","0.711541","0.5781894","0.6201041","0.7281409","0.6547185","0.5199841","0.689308","0.7839759","0.6977051","0.5176296","0.6173555","0.4204281","0.705974","0.5534253","0.6670993","0.5192354","0.7301077","0.4964172","0.4824287","0.6351294","0.57314","0.4992932","0.8156532","0.4591156","0.6724375","0.6437659","0.7189399","0.7346254","0.5081602","0.6297122","0.6088561","0.6859509","0.5148485","0.5278329","0.7324482","0.5697028","0.5811812","0.5874132","0.544476","0.529269","0.413696","0.5861298","0.5585614","0.6401816","0.5187344","0.7180926","0.7085121","0.7284669","0.733983","0.44402","0.4020113","0.7703666","0.4433766","0.5852791","0.4274445","0.7826208","0.5369576","0.5729271","0.6725693","0.4559057","0.4138821","0.8255971","0.73081","0.7098534"
"190","0.4215976","0.569658","0.6831683","0.5322709","0.8031258","0.8375403","0.6099537","0.8250195","0.8447828","0.6250131","0.5951076","0.5786565","0.6893179","0.7712894","0.6853166","0.7261465","0.6862481","0.3765367","0.6553227","0.6648053","0.5772557","0.7429843","0.6072684","0.5795285","0.3662254","0.4937504","0.8248087","0.7489382","0.7375494","0.7111408","0.577708","0.6192697","0.7277701","0.6544835","0.5203252","0.6882087","0.7828821","0.697438","0.5169924","0.6156723","0.4196298","0.7055605","0.5520516","0.6668397","0.5186447","0.7287845","0.4965831","0.4813367","0.6351768","0.5720115","0.4985079","0.8143104","0.4586661","0.6717209","0.6435596","0.7181568","0.73388","0.5059347","0.6300029","0.6088561","0.6853508","0.5143391","0.5270798","0.7319708","0.5691557","0.5807782","0.5868722","0.5441023","0.5288373","0.4139089","0.5851833","0.5580165","0.6407491","0.5187344","0.7194951","0.7080151","0.7275286","0.732973","0.443575","0.4023671","0.7691677","0.44329","0.5848293","0.4274224","0.7825589","0.5368145","0.5737596","0.6718992","0.4556549","0.413624","0.8251465","0.7303226","0.7094255"
"191","0.4217529","0.5692187","0.6826765","0.5318473","0.803882","0.8361976","0.6101466","0.8242411","0.8439176","0.6239328","0.594533","0.5786139","0.6882393","0.7707792","0.6847707","0.7253822","0.6856203","0.3765367","0.6546161","0.6643188","0.5764943","0.742642","0.6060333","0.5782414","0.3664626","0.4929337","0.8242717","0.7489382","0.7370977","0.7106071","0.5774987","0.6185334","0.727121","0.6544835","0.5200978","0.6879195","0.7815149","0.6970041","0.5167799","0.6152983","0.4200397","0.705147","0.5516932","0.6672291","0.5182971","0.7279803","0.4966494","0.4809057","0.6346072","0.5719246","0.498665","0.8141185","0.4582512","0.6714916","0.6428719","0.7171856","0.7344391","0.504451","0.6290338","0.6083289","0.6849907","0.5136221","0.5263266","0.731553","0.5682896","0.5803441","0.5862411","0.5431305","0.5282978","0.4132466","0.5850972","0.5576298","0.6418842","0.5179017","0.7186536","0.7074657","0.727341","0.7322087","0.4434637","0.4021815","0.7686628","0.4429437","0.5847475","0.4268258","0.7821258","0.5369099","0.5722611","0.6711774","0.4552871","0.413194","0.8255971","0.729147","0.7084626"
"192","0.4218564","0.5685019","0.6820864","0.5310002","0.803882","0.8353921","0.6103395","0.8233921","0.8433985","0.6234798","0.594061","0.5776786","0.6875562","0.7706401","0.6853166","0.7246969","0.6843348","0.3761483","0.6548516","0.6640227","0.5767662","0.7412731","0.6055582","0.5776995","0.3667213","0.4921525","0.8233991","0.7489382","0.7350649","0.710507","0.5768917","0.6177972","0.726472","0.654601","0.5194724","0.6875723","0.7798742","0.6966536","0.5167799","0.6151113","0.419975","0.7047652","0.5508571","0.6668397","0.5179496","0.7269425","0.4953556","0.4799287","0.6338001","0.5712301","0.4989791","0.8137349","0.4575943","0.6713197","0.6423217","0.7162458","0.73388","0.5037092","0.62884","0.6078018","0.6838504","0.5134712","0.5262581","0.7310756","0.5680616","0.579445","0.5847985","0.5424578","0.5277583","0.4134122","0.5844949","0.5571903","0.6430193","0.5162365","0.7183731","0.7069164","0.726778","0.7314443","0.4432783","0.4025064","0.768158","0.4421645","0.5840114","0.4261629","0.7814143","0.5357654","0.5714286","0.6704557","0.4550196","0.4122909","0.8242452","0.7278853","0.7076067"
"193","0.4216493","0.5680856","0.6815291","0.5307354","0.8041341","0.8359291","0.6097608","0.8226137","0.8426198","0.6222602","0.5935069","0.5768282","0.6866573","0.7700835","0.6858624","0.7244333","0.6833483","0.376491","0.6546161","0.6629862","0.5764399","0.7400753","0.6052257","0.5774963","0.3665057","0.4916199","0.8230635","0.7484663","0.7339356","0.7101067","0.5764312","0.61711","0.7257302","0.654601","0.5193587","0.6869359","0.7801477","0.6963699","0.5174172","0.6141762","0.4198671","0.7039063","0.5505584","0.6664504","0.5178801","0.725801","0.4948912","0.4789805","0.6332305","0.5702752","0.4994503","0.8116248","0.4572486","0.670861","0.6421154","0.7154314","0.7320164","0.5007418","0.6283555","0.6085925","0.6826802","0.512924","0.5255734","0.7304789","0.5676513","0.578856","0.5846182","0.5413365","0.5265174","0.4135778","0.5838066","0.5570497","0.6435868","0.5158201","0.7186536","0.7062624","0.7254644","0.7303797","0.4427591","0.4025064","0.767527","0.4427706","0.5835616","0.4256988","0.7807647","0.5339533","0.5722611","0.6694247","0.4543509","0.4121834","0.8255971","0.7272545","0.7077137"
"194","0.4220635","0.5680625","0.6806439","0.5301001","0.8031258","0.8353921","0.6089892","0.8216232","0.8415816","0.6215632","0.5928297","0.5755952","0.6858304","0.7698052","0.6847707","0.7239589","0.6830493","0.3759197","0.653674","0.6622248","0.5764943","0.7392197","0.6050356","0.5771576","0.3666997","0.4911938","0.8223923","0.7475224","0.7322417","0.7098065","0.5754474","0.6163247","0.7255447","0.6542484","0.5185627","0.6862416","0.7793273","0.6956021","0.5169924","0.612306","0.4199318","0.7033656","0.5495431","0.6664504","0.5177758","0.7253081","0.4944268","0.4786931","0.6328032","0.5705356","0.4992932","0.8106656","0.4571448","0.6703451","0.6417715","0.7148675","0.7320164","0.5","0.62884","0.6075382","0.6821101","0.5125844","0.5251626","0.7301208","0.5671043","0.5783909","0.5842575","0.540589","0.5249528","0.4136251","0.5815694","0.5569442","0.6447219","0.5162365","0.7189341","0.7053992","0.7249015","0.7296154","0.4430558","0.4022743","0.7667697","0.4424242","0.5826416","0.4251464","0.7806719","0.5336671","0.5707626","0.6691669","0.4542673","0.4117533","0.8242452","0.7267384","0.7077137"
"195","0.421494","0.5682706","0.6803816","0.5294647","0.8018654","0.8337809","0.6078318","0.8209863","0.8414951","0.6207269","0.5918447","0.5753401","0.6854349","0.7696197","0.683952","0.7228519","0.6818236","0.3756684","0.653674","0.6613787","0.5762767","0.738193","0.6047031","0.5764802","0.3665488","0.4911938","0.8213183","0.7489382","0.7313382","0.7092061","0.5752381","0.6154903","0.7249884","0.6540134","0.5186196","0.6857788","0.7798742","0.6954686","0.5180544","0.6111838","0.4196513","0.7033656","0.5492445","0.6672291","0.5174978","0.7244001","0.4939291","0.4781759","0.6321386","0.5705356","0.4978797","0.810282","0.4570757","0.6701731","0.6412214","0.7139277","0.7323891","0.5007418","0.6282586","0.6078018","0.6812399","0.5124712","0.5251626","0.7290169","0.5663293","0.5776469","0.5829051","0.539393","0.5243593","0.4135778","0.5813113","0.5568388","0.6469921","0.5162365","0.7178121","0.7043528","0.7254644","0.7287145","0.4427591","0.402429","0.7672115","0.4417316","0.5818851","0.4247928","0.7804863","0.5334764","0.5709291","0.6686256","0.4542172","0.4115168","0.8246958","0.7259642","0.7068578"
"196","0.421494","0.5676232","0.6796276","0.5299942","0.7998488","0.8332438","0.6070602","0.8195712","0.8412355","0.6202739","0.59166","0.5745748","0.6852191","0.768692","0.6825873","0.7223511","0.6808072","0.3754627","0.652732","0.6611672","0.5761679","0.7369952","0.6038005","0.576006","0.3667644","0.4908032","0.8207813","0.7484663","0.7306606","0.7092061","0.5747776","0.6156376","0.7241076","0.6531907","0.5185059","0.6849109","0.778507","0.6947509","0.5157179","0.6100617","0.419414","0.7029838","0.5490056","0.666061","0.5174978","0.7234661","0.4930666","0.4776587","0.6321861","0.5699279","0.4975656","0.8089392","0.457456","0.6698292","0.6399835","0.7127373","0.7310846","0.5","0.6281616","0.6067475","0.6809698","0.5120373","0.5244779","0.7283008","0.5662837","0.5774919","0.5819133","0.537898","0.5239817","0.4132229","0.580623","0.5567509","0.6464245","0.5166528","0.7183731","0.7035681","0.7243385","0.7277591","0.4433154","0.4025373","0.7662018","0.4406061","0.5815171","0.4246824","0.7797439","0.5325703","0.5695971","0.6684194","0.4536488","0.4116243","0.8233438","0.7255341","0.7070718"
"197","0.4213905","0.5671607","0.6791686","0.5303648","0.7985884","0.8324382","0.6076389","0.8189344","0.8416681","0.6192982","0.5908186","0.5735119","0.6849675","0.7681354","0.6814956","0.7217449","0.6801794","0.3754856","0.6515544","0.659898","0.5754065","0.7356263","0.6034679","0.5756673","0.3666566","0.490093","0.8203786","0.7479943","0.7291925","0.7079386","0.5739822","0.6151958","0.7239221","0.6510753","0.5183922","0.6843323","0.7779601","0.6940833","0.5159303","0.6093136","0.4192414","0.7022204","0.5479305","0.666061","0.5172893","0.7226099","0.4930334","0.4773713","0.6317114","0.5701016","0.4964662","0.8081719","0.4570757","0.6693132","0.6401898","0.7119541","0.731271","0.5022255","0.6270956","0.6070111","0.6796195","0.5111883","0.5233824","0.7278532","0.5663749","0.5762207","0.5814624","0.537898","0.5238198","0.413081","0.5805369","0.5563641","0.6481271","0.5179017","0.7175316","0.7028356","0.7239632","0.7270221","0.4428704","0.4026147","0.7658863","0.4400866","0.5813331","0.4236659","0.779218","0.5319504","0.5667666","0.6679555","0.4533144","0.4114308","0.8224425","0.7244444","0.7069648"
